time,capture_type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2025-10-13 18:41:39,manual,0.6222329139709473,0.7702875137329102,-3.177014491484442e-07,0.5618748068809509,0.7221335172653198,-0.01929480768740177,0.519454836845398,0.6163841485977173,-0.029239429160952568,0.5173701643943787,0.5256104469299316,-0.04210866987705231,0.5174133777618408,0.4560956358909607,-0.05278326943516731,0.5596200823783875,0.516574501991272,-0.009477164596319199,0.5506929755210876,0.416286826133728,-0.04267410561442375,0.5422451496124268,0.35635045170783997,-0.05617855489253998,0.5419691205024719,0.3008599281311035,-0.06398516148328781,0.6080273389816284,0.5268576145172119,-0.01883554644882679,0.5819238424301147,0.4807622730731964,-0.0654616504907608,0.5709685683250427,0.5810947418212891,-0.06103970482945442,0.5853942036628723,0.6048141121864319,-0.04441475495696068,0.6543401479721069,0.5501539707183838,-0.03458230942487717,0.6290839314460754,0.5250767469406128,-0.08061261475086212,0.6141365170478821,0.6169302463531494,-0.05384407937526703,0.627854585647583,0.6277079582214355,-0.023422231897711754,0.6980408430099487,0.5840684771537781,-0.0532146580517292,0.6726351976394653,0.5621912479400635,-0.07686077058315277,0.652968168258667,0.6260190010070801,-0.055639561265707016,0.6626396179199219,0.6378323435783386,-0.0336349681019783
2025-10-13 18:41:40,manual,0.6528190970420837,0.790611982345581,-2.6111467832379276e-07,0.5950118899345398,0.7493209838867188,-0.0216890387237072,0.5498121380805969,0.6536569595336914,-0.03607898950576782,0.5424985289573669,0.5640872120857239,-0.05387531965970993,0.5399908423423767,0.4929358661174774,-0.06947839260101318,0.5880292654037476,0.5477250218391418,-0.011781438253819942,0.5793840885162354,0.44778987765312195,-0.04375753551721573,0.5714595317840576,0.38379979133605957,-0.05270799249410629,0.5721668004989624,0.33003702759742737,-0.05653095990419388,0.6347922086715698,0.5555959939956665,-0.020523475483059883,0.6056520938873291,0.5100476145744324,-0.0650564581155777,0.596877932548523,0.6094275712966919,-0.05498779937624931,0.6136021018028259,0.6281287670135498,-0.03394502401351929,0.6811158657073975,0.5754175782203674,-0.03619152680039406,0.6530976891517639,0.5530409812927246,-0.08256515115499496,0.6415157318115234,0.6437422633171082,-0.05377892032265663,0.6568967700004578,0.6509018540382385,-0.021498030051589012,0.7252082824707031,0.605226457118988,-0.05482778698205948,0.6967840194702148,0.5845028162002563,-0.07856041193008423,0.6793036460876465,0.6485192775726318,-0.05687322840094566,0.690457820892334,0.6605398654937744,-0.03440157324075699
2025-10-13 18:41:40,manual,0.6529168486595154,0.7922770977020264,-2.587751168903196e-07,0.5942729711532593,0.7503461241722107,-0.02253095619380474,0.5495108366012573,0.6541436314582825,-0.037019144743680954,0.5422510504722595,0.5638863444328308,-0.054870229214429855,0.5423867702484131,0.4927990734577179,-0.07008180022239685,0.586372971534729,0.5467270016670227,-0.011446015909314156,0.5782601237297058,0.4471646547317505,-0.04610712081193924,0.5707873702049255,0.3842487633228302,-0.057207219302654266,0.5709012150764465,0.32914048433303833,-0.06237376481294632,0.633295476436615,0.5532919764518738,-0.019294703379273415,0.6036440134048462,0.5118211507797241,-0.06408552825450897,0.5966677069664001,0.6119956374168396,-0.053812842816114426,0.6136139631271362,0.6266312003135681,-0.033088840544223785,0.6802922487258911,0.5722851157188416,-0.034514300525188446,0.6520446538925171,0.5534421801567078,-0.08003667742013931,0.6411449313163757,0.6448241472244263,-0.04978279024362564,0.6566712260246277,0.650006115436554,-0.017036713659763336,0.7245268821716309,0.6021673679351807,-0.053145065903663635,0.6966907382011414,0.5852164626121521,-0.07627782970666885,0.6788184642791748,0.6491934061050415,-0.05442744493484497,0.690008282661438,0.6589956879615784,-0.031935445964336395
2025-10-13 18:41:40,manual,0.6524037718772888,0.7928355932235718,-2.600270647690195e-07,0.5935242176055908,0.7490220069885254,-0.022786986082792282,0.5494277477264404,0.6531105041503906,-0.03822224959731102,0.5425137281417847,0.5635676980018616,-0.05699197202920914,0.5421008467674255,0.49193546175956726,-0.07338730245828629,0.5880338549613953,0.5461170077323914,-0.012273157015442848,0.5802972912788391,0.446632444858551,-0.04532580450177193,0.5720018744468689,0.38341039419174194,-0.05492115393280983,0.5717752575874329,0.3300495743751526,-0.05916258692741394,0.6355305910110474,0.5528373122215271,-0.020523032173514366,0.6044626832008362,0.5113558769226074,-0.06561417877674103,0.5964973568916321,0.6123409867286682,-0.05536989867687225,0.613844096660614,0.6304614543914795,-0.03428623080253601,0.6826506853103638,0.5725541710853577,-0.03593878075480461,0.652330756187439,0.554923951625824,-0.08207385241985321,0.6414605975151062,0.6461527347564697,-0.05236661434173584,0.6577126979827881,0.6532922983169556,-0.019673462957143784,0.7271612882614136,0.603143036365509,-0.05463551729917526,0.6963180303573608,0.5876192450523376,-0.07809531688690186,0.679310142993927,0.65141361951828,-0.056368470191955566,0.6914623975753784,0.6618055701255798,-0.03389406576752663
2025-10-13 18:41:40,manual,0.6529697179794312,0.7946324348449707,-2.872079392091109e-07,0.5950829386711121,0.7518117427825928,-0.022098610177636147,0.5511808395385742,0.6526934504508972,-0.035054709762334824,0.5440683364868164,0.5624906420707703,-0.05096489563584328,0.544241189956665,0.49198856949806213,-0.06425058096647263,0.5864185094833374,0.5495964288711548,-0.012020157650113106,0.5791817903518677,0.4496520757675171,-0.045971982181072235,0.5717837810516357,0.3876437544822693,-0.0565965473651886,0.5722363591194153,0.33213645219802856,-0.061622727662324905,0.6345680952072144,0.5556140542030334,-0.019645852968096733,0.6062029004096985,0.5136352777481079,-0.06453166157007217,0.598783016204834,0.6136990785598755,-0.054497621953487396,0.6149787902832031,0.6312158703804016,-0.033866237848997116,0.6821471452713013,0.5750135779380798,-0.03441905230283737,0.6534045934677124,0.5569943785667419,-0.08046437799930573,0.6427547931671143,0.6488337516784668,-0.05125375837087631,0.6582128405570984,0.6547936201095581,-0.019039785489439964,0.7267838716506958,0.6049763560295105,-0.052359405905008316,0.6976858377456665,0.591075599193573,-0.07555043697357178,0.6802449226379395,0.6554611921310425,-0.05423934757709503,0.6915504336357117,0.6646175980567932,-0.03227920085191727
2025-10-13 18:41:40,manual,0.6524118781089783,0.7941995859146118,-2.7138332825416e-07,0.5931692719459534,0.7523386478424072,-0.022547537460923195,0.5480406284332275,0.6535621285438538,-0.03628012165427208,0.5415645241737366,0.5622835755348206,-0.05308590829372406,0.5431844592094421,0.49041080474853516,-0.06744434684515,0.5857477784156799,0.5482465028762817,-0.011529999785125256,0.5790880918502808,0.4483669400215149,-0.044232092797756195,0.5724446773529053,0.38594335317611694,-0.054425615817308426,0.573041558265686,0.33157047629356384,-0.059360384941101074,0.6340947151184082,0.5547205209732056,-0.01945521868765354,0.6060431003570557,0.5142907500267029,-0.06511029601097107,0.5980222225189209,0.6132437586784363,-0.05664249509572983,0.6132094264030457,0.6328599452972412,-0.03693993017077446,0.6814554333686829,0.5743515491485596,-0.034401584416627884,0.653801679611206,0.5577451586723328,-0.08030977845191956,0.6424111723899841,0.647995114326477,-0.051920197904109955,0.6562652587890625,0.6552526950836182,-0.02028067596256733,0.7260832786560059,0.6046578884124756,-0.052581630647182465,0.6980798840522766,0.5898406505584717,-0.07524159550666809,0.6802224516868591,0.6533331274986267,-0.05394142493605614,0.6901708841323853,0.6632922291755676,-0.032029423862695694
2025-10-13 18:41:40,manual,0.6530768871307373,0.7952522039413452,-2.732328425736341e-07,0.5931794047355652,0.7544618844985962,-0.023583829402923584,0.5468018651008606,0.6568828225135803,-0.03762393072247505,0.5376558899879456,0.5670909881591797,-0.05438299477100372,0.5382685661315918,0.49565425515174866,-0.06843990832567215,0.5855087637901306,0.549872875213623,-0.01309142168611288,0.5783591866493225,0.4502904713153839,-0.046515561640262604,0.5717983245849609,0.38820719718933105,-0.05731670930981636,0.5726645588874817,0.3337605595588684,-0.0626131147146225,0.6339352130889893,0.5560268759727478,-0.020406242460012436,0.6057603359222412,0.515921950340271,-0.06611893326044083,0.5981007218360901,0.6145638823509216,-0.05777622014284134,0.6130667328834534,0.632794976234436,-0.03827624395489693,0.6812566518783569,0.5752459168434143,-0.03484713286161423,0.6527356505393982,0.5588868260383606,-0.08124443143606186,0.6421578526496887,0.6491262316703796,-0.053314607590436935,0.6564130783081055,0.6553559303283691,-0.02193578891456127,0.7256940007209778,0.6050350666046143,-0.05254032835364342,0.6964754462242126,0.5902569890022278,-0.07587534189224243,0.6794579029083252,0.6540741324424744,-0.05492069199681282,0.6902208924293518,0.6640534996986389,-0.033122554421424866
2025-10-13 18:41:40,manual,0.6512531638145447,0.8012826442718506,-2.8446424948924687e-07,0.5921064019203186,0.7577083110809326,-0.023352811112999916,0.5479360818862915,0.6575970649719238,-0.037003207951784134,0.5391256213188171,0.5664663314819336,-0.05338488891720772,0.5408846139907837,0.49374449253082275,-0.06735274940729141,0.5862693190574646,0.5539412498474121,-0.011965896002948284,0.5790165066719055,0.45608794689178467,-0.04451940581202507,0.5713891983032227,0.39287954568862915,-0.05523863062262535,0.5721026062965393,0.33816295862197876,-0.06078584864735603,0.6344059705734253,0.5592039227485657,-0.01956011913716793,0.6041883230209351,0.5192002058029175,-0.06459915637969971,0.5957766175270081,0.6181386709213257,-0.05650079995393753,0.612546443939209,0.6396129727363586,-0.037179138511419296,0.6812146902084351,0.5793372392654419,-0.03421937674283981,0.6515176296234131,0.5629479885101318,-0.08029597997665405,0.6397735476493835,0.6519648432731628,-0.053083471953868866,0.655180037021637,0.6596580147743225,-0.022178903222084045,0.7255187034606934,0.6105364561080933,-0.05212285369634628,0.6962063312530518,0.5972225666046143,-0.07550936192274094,0.6778582334518433,0.6595936417579651,-0.05523866042494774,0.6883008480072021,0.6699455976486206,-0.03403310105204582
2025-10-13 18:41:40,manual,0.6488417983055115,0.8013427257537842,-2.6270822672813665e-07,0.5883021950721741,0.7582032084465027,-0.023874836042523384,0.5418259501457214,0.6578125953674316,-0.038340892642736435,0.5360568165779114,0.5638365745544434,-0.0552041195333004,0.5419707298278809,0.49067580699920654,-0.06975866854190826,0.5829638242721558,0.5561553239822388,-0.014434060081839561,0.5747213363647461,0.45582470297813416,-0.048063624650239944,0.567955732345581,0.39323869347572327,-0.05938421189785004,0.568936824798584,0.3380606174468994,-0.06529957056045532,0.6317837238311768,0.5612992644309998,-0.02111276052892208,0.6025612354278564,0.5202407836914062,-0.06657031923532486,0.5941343903541565,0.6175832152366638,-0.05846497043967247,0.6094173789024353,0.6366705298423767,-0.03941110149025917,0.679133951663971,0.5798892378807068,-0.03469615429639816,0.6482830047607422,0.5633546113967896,-0.0802975669503212,0.6377068161964417,0.6533864736557007,-0.05209609121084213,0.6536815762519836,0.6609659790992737,-0.020874550566077232,0.7234765887260437,0.6091492176055908,-0.05157219618558884,0.6908486485481262,0.5965551137924194,-0.0751582458615303,0.6746441721916199,0.6605056524276733,-0.05470294877886772,0.6876402497291565,0.6701334118843079,-0.033301908522844315
2025-10-13 18:41:40,manual,0.6489485502243042,0.8029824495315552,-2.627387232223555e-07,0.5873234272003174,0.7596412897109985,-0.02364051342010498,0.5404585003852844,0.6622281074523926,-0.038918182253837585,0.532099723815918,0.5708752274513245,-0.05706029012799263,0.5383948683738708,0.4971380829811096,-0.07284796983003616,0.5818601846694946,0.555823564529419,-0.012131541967391968,0.5734364986419678,0.45765069127082825,-0.04564184322953224,0.5661046504974365,0.3950120210647583,-0.05713867396116257,0.5668533444404602,0.3410714268684387,-0.06320065259933472,0.6297491192817688,0.5606173276901245,-0.01986934244632721,0.5993461012840271,0.5195474028587341,-0.06563693284988403,0.5912539958953857,0.617762565612793,-0.05834725871682167,0.606989860534668,0.6394579410552979,-0.03961354121565819,0.6771993637084961,0.5794704556465149,-0.03469251096248627,0.6460360288619995,0.5637173652648926,-0.08078670501708984,0.6363505125045776,0.653567910194397,-0.05328558012843132,0.6524312496185303,0.6622631549835205,-0.02222497947514057,0.7221287488937378,0.6099441647529602,-0.05282806232571602,0.6904003024101257,0.594698429107666,-0.07627417147159576,0.6736650466918945,0.6591051816940308,-0.055494923144578934,0.6854178309440613,0.6708647012710571,-0.03377646952867508
